"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
-91.35,-0.242778,"Dalea tenuicaulis",3855259317,"Volcán Darwin. Isabela","ECU",NA,2000,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-90.427186,-1.274416,"Dalea tenuicaulis",3855259785,"","ECU",NA,1983,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-89.540583,-0.822999,"Dalea tenuicaulis",3855260243,"Playa cerca a Punta Bassa.","ECU",NA,2000,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-89.310666,-0.730694,"Dalea tenuicaulis",3855261248,"Parte central del sendero a la Galapaguera.","ECU",NA,1998,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-91.2914,-0.1888,"Dalea tenuicaulis",3855262251,"From Cerro Beagle.","ECU",NA,1984,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-90.450608,-1.344711,"Dalea tenuicaulis",3855267911,"","ECU",NA,2009,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-90.319388,-0.580861,"Dalea tenuicaulis",3855269772,"La carretera. Adsersen clarifies (2005): N side of the island.","ECU",NA,1977,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-90.421722,-0.637472,"Dalea tenuicaulis",3855269776,"Cerro Puntudo - carretera trail at 9,5 Km. Cinder hill LW of the trail.","ECU",NA,1977,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-91.033091,-0.925808,"Dalea tenuicaulis",3855271860,"Cueva Sucre.","ECU",NA,2008,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-89.4167,-0.8083,"Dalea tenuicaulis",3855272213,"Cerro Ventanas.","ECU",NA,2000,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
