"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
-66.404,-27.405,"Lathyrus macropus",4003259485,"Cuesta Minas Capillitas Andalgala, 43 km NW.","ARG",NA,1972,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LATITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-69.048267,-32.509646,"Lathyrus macropus",2620074225,"","ARG",488,2006,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-69.791389,-35.511111,"Lathyrus macropus",1258079038,"27 km W de Malargüe, Castillos de Pincheira.","ARG",NA,2010,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-56.8,-27.48333,"Lathyrus macropus",1260590397,"Isla Apipé Grande, Panco cué.","ARG",NA,1978,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-65.966944,-27.630833,"Lathyrus macropus",2251614771,"Cumbres de Narváez (falda oeste): Ruta 62, Km 1440/1439 entre el cruce con ruta 65 y Las Chacritas, rumbo a Singuil.","ARG",1000,1965,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-64.964167,-32.316944,"Lathyrus macropus",2251615057,"Sierra de Comechingones (Falda oeste): Subiendo la falda frente a El Rincón.","ARG",3000,1956,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-65.385833,-31.262222,"Lathyrus macropus",2251614862,"Sierra de Pocho: Cerro Yerba Buena, falda norte, cerca de la cima.","ARG",1000,1952,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-64.583611,-31.198611,"Lathyrus macropus",2251612454,"Sierra Chica: Cerro Uritorco, falda occidental, frente a Capilla del Monte","ARG",NA,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-64.9525,-32.004167,"Lathyrus macropus",2251614836,"Sierra Grande (Falda Oeste): Cuesta de las Cabras, subiendo a Cerro Champaquí, en Quebrada del Tigre.","ARG",1000,1952,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-65.704444,-27.918333,"Lathyrus macropus",2251614469,"Por el camino de La Merced a Balcozna: Tierra Verde, entre La Higuera y Balcozna.","ARG",4000,1966,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-66.349167,-27.531667,"Lathyrus macropus",2251615168,"Along Hwy 63 between Choya and Capillitas.","ARG",NA,1972,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-66.081389,-28.232778,"Lathyrus macropus",2251616561,"Sierra de Ambato (Falda O): Subiendo desde El Rincón hacia Las Casitas, rumbo al Cerro Manchado.","ARG",1000,1970,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-69.250278,-32.408056,"Lathyrus macropus",2251611916,"Puente del Inca","ARG",NA,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-69.365833,-36.135556,"Lathyrus macropus",2251612339,"Alrededores de la laguna El Sosneado, sobre la Cordillera de Los Andes","ARG",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-64.482778,-30.853333,"Lathyrus macropus",2251614774,"Sierra Chica: Cerro Uritorco, falda occidental, frente a Capilla del Monte.","ARG",500,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-65.928333,-33.186667,"Lathyrus macropus",2251614222,"Cerro a 7 Km al norte del Campamento La Invernada (Pampa La Invernada).","ARG",NA,1956,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
-70,-30.91666,"Lathyrus macropus",1260594491,"Ao. de las Puntas Negras.","ARG",NA,1991,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
