"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
120.5164,-23.3897,"Acacia walkeri",2437061638,"C. 90 km due ESE of Newman on Jigalong Road.","AUS",1000,2006,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.305,-25.035,"Acacia walkeri",2853679612,"Giles Settlement, in Rawlinson Range, ca 70 km W of N.T. border","AUS",3000,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.762667,-24.693222,"Acacia walkeri",2854104084,"Survey site WJR S3 Sand Plain. SE side of Walter James Range. Off Sandy Blight Junction Road, c. 21.5 km N of the turn-off from Great Central Road","AUS",100,2006,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.024722,-25.2575,"Acacia walkeri",2854354966,"35 km SW of Giles","AUS",3000,1977,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
127.589167,-24.776111,"Acacia walkeri",2854112857,"4 km E Lake Christopher, Rawlinson Range","AUS",3000,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.251389,-24.975,"Acacia walkeri",2854141294,"Road W of Rawlinson Range","AUS",3000,1960,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
120.431651,-25.132835,"Acacia walkeri",2854431800,"On track towards Carnarvon Range, 35 km from Old Mary Mia, on N edge of Miss Fairbairn Hills, in proposed Carnarvon Range Conservation Park, SW edge of Little Sandy Desert","AUS",100,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
120.88857,-25.269878,"Acacia walkeri",2854352561,"Near track from Well 6 to Carnarvon Range, ca 20.7 km on a bearing of 88 degrees from Trig Point M6, Birriliburu Indigenous Protected Area","AUS",100,2013,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
126.4575,-25.828056,"Acacia walkeri",2853667136,"10 miles E of Todd Range, Gunbarrel Highway","AUS",3000,1966,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.944722,-25.151667,"Acacia walkeri",2854367172,"Giles Creek, E of Giles Meteorological Station","AUS",3000,1963,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
128.386389,-24.993056,"Acacia walkeri",2854017613,"Entrance to Glen Cumming, Rawlinson Range","AUS",3000,1967,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
