"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
38.74,-4.9,"Sorindeia madagascariensis",1096791193,"Tanzania. Tanga: Muheza District. T3. East Usambara Mountains, Mtai Forest Reserve, above Maramba town.","TZA",NA,1999,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
49.734167,-14.306667,"Sorindeia madagascariensis",4061980907,"District de Sambava, Commune d'Andrahanjo, Fokontany d'Antongodriha, Parc National Marojejy, borne 37.","MDG",NA,2015,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
45.16972,-12.86722,"Sorindeia madagascariensis",4061637408,"Chemin GR allant du village de Tsararano á Mlima Benara. Forêt naturelle.","MYT",NA,2000,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE"
47.065833,-24.557778,"Sorindeia madagascariensis",2268993728,"Fort Dauphin, Bevoay, Enakara. Forêt de Tsitongambarika, direction à l'Est de la rivière Ampasy, colline Amboahangy. Échantillons préservés en alcool.","MDG",NA,2018,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
48.97055,-17.65194,"Sorindeia madagascariensis",4061420990,"Préfecture: Fénérive Est, Sous-préfecture: Vavatenina, Commune: Ambodimangavalo, Fokontany: Manakambahiny I, rivière d'Ihofika Andranofantsona, à 10 km au Sud de Manakambahiny I. Forêt dense humide de basse altitude. Récolté avec S. Randrianasolo, N.M. Andrianjafy, L.J. Razafitsalama. L.M. Randrianjanaka, A. Belalahy & R. Mananjara.","MDG",NA,2002,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
49.75,-15.43333,"Sorindeia madagascariensis",1258703654,"Route vers Mananara, Maroantsetra.","MDG",NA,1986,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
49.11666,-12.85,"Sorindeia madagascariensis",1258840960,"Antsiranana (Diego Suarez) region, S of town, in Reserve Special Ankarana; in Grand Canyon, on west-central side of forest.","MDG",NA,1989,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
47.584167,-15.649444,"Sorindeia madagascariensis",1260033180,"Faritany: Mahajanga, Fivondronana: Port Bergé, Bongolava. Forêt sèche de Marosely. Récolté avec R. Ramananjanahary & A. Rabezafy (guide).","MDG",NA,2004,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
49.464722,-13.127778,"Sorindeia madagascariensis",4061560892,"Vohemar, Maromokotra, Ankijomantsina, 3 km au Sud d'Ankijomantsina. Forêt sèche caducifoliée. Récolté avec S. Rakotonandrasana & R. Guittou.","MDG",NA,2005,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
49.902222,-13.092222,"Sorindeia madagascariensis",4061566925,"Sous Préfecture: Vohemar, Commune: Nosibe, Fokontany: Anjiabe, Village: Anaborano. Forêt littorale d'Analabe, Ambolibozy, substrat: sable. Echantillons préservés en alcool.","MDG",NA,2004,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
