"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
118.116111,-21.765556,"Vigna Hamersley-Clay",2853788887,"Ca 15 km NW of Hooley Homestead near Wittenoom, Cond site 48","AUS",3000,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.009798,-21.688709,"Vigna Hamersley-Clay",2854014497,"N Ashburton, Onslow","AUS",100,2009,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.584364,-22.366766,"Vigna Hamersley-Clay",2853674493,"Fortescue Central Pilbara Project, Site CP11027","AUS",100,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.003139,-22.957472,"Vigna Hamersley-Clay",2853754145,"Area C mine area, SW of Deposit A, 100 km NW of Newman","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.851995,-22.267583,"Vigna Hamersley-Clay",2853784635,"Site TEC56, ca 11.1 km WSW of the intersection of Nanutarra to Munjina Road and Hamersley Road, 47.9 km N of Tom Price, and 103.5 km ESE of Silver Grass Peak","AUS",3000,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.032073,-21.955556,"Vigna Hamersley-Clay",2853666119,"Corboy Station, 82 km NW of Munjina and 85 km NE of Tom Price, Pilbara","AUS",100,2014,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.76009,-23.36461,"Vigna Hamersley-Clay",2853989691,"S side of road train assembly area, ca. 2 km S of Newman on the Great Northern Highway, Pilbara Region","AUS",100,2017,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
120.80339,-20.74758,"Vigna Hamersley-Clay",2853671574,"Site: PHYE18, West side of track, 1.8 km SW of Desert Well on track to Warrawagine Station Hms, 16.1 km NE of Warrawagine Station Hms, 20.1 km W of Mt Cecelia, 119.9 km ENE of Marble Bar, Warrawagine Station, Pilbara IBRA","AUS",100,2006,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.944705,-22.05424,"Vigna Hamersley-Clay",2853735959,"14.3 km N of Bonnie Creek Homestead on Newman - Marble Bar Road, which is 38 km SW of Nullagine","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.501194,-22.247528,"Vigna Hamersley-Clay",2853718633,"Central Pilbara Project area, NW of Tom Price","AUS",100,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.592389,-22.766731,"Vigna Hamersley-Clay",2853808323,"43 km S of Munjina, 17 km W of Great Northern Highway, Juna Downs Station","AUS",100,2013,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
